,EDC3_gas_a (yr),CO2 (ppmv),source,bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,modern_co2_Date,modern_co2_Decimal_Date,modern_co2_Average,modern_co2_Interpolated,modern_co2_Trend,modern_co2_Number_of_Days,Source,Year,Mean,ch4_year,ch4_month,ch4_decimal_date,ch4_average,ch4_average_unc,ch4_trend,ch4_trend_unc
911,690294,234.8,Dome C (Luethi et al. (sub)) measured at University of Bern,912,501.05,20547.7,20305.8,-442.4,209.0,1.20205,,,,,,,,,,,,,,,,
912,690771,240.0,Dome C (Luethi et al. (sub)) measured at University of Bern,913,501.6,20599.62,20346.6,-448.0,208.1,1.13121,,,,,,,,,,,,,,,,
913,690999,234.0,Dome C (Luethi et al. (sub)) measured at University of Bern,914,502.15,20654.81,20390.03333,-444.2,208.7,1.163345,,,,,,,,,,,,,,,,
914,691432,235.6,Dome C (Luethi et al. (sub)) measured at University of Bern,915,502.7,20708.48,20433.46667,-441.7,209.1,1.210606,,,,,,,,,,,,,,,,
915,691672,236.6,Dome C (Luethi et al. (sub)) measured at University of Bern,916,503.25,20760.07,20476.9,-439.5,209.5,1.232567,,,,,,,,,,,,,,,,
916,692057,235.5,Dome C (Luethi et al. (sub)) measured at University of Bern,917,503.8,20810.76,20517.8,-442.1,209.1,1.229455,,,,,,,,,,,,,,,,
917,692338,235.9,Dome C (Luethi et al. (sub)) measured at University of Bern,918,504.35,20861.58,20558.7,-437.5,209.8,1.250456,,,,,,,,,,,,,,,,
918,692765,232.9,Dome C (Luethi et al. (sub)) measured at University of Bern,919,504.9,20911.56,20599.6,-444.1,208.7,1.196401,,,,,,,,,,,,,,,,
919,692990,234.8,Dome C (Luethi et al. (sub)) measured at University of Bern,920,505.45,20963.82,20641.43333,-440.6,209.3,1.213904,,,,,,,,,,,,,,,,
920,693433,234.1,Dome C (Luethi et al. (sub)) measured at University of Bern,921,506.0,21015.33,20683.26667,-442.5,209.0,1.197403,,,,,,,,,,,,,,,,
921,693639,234.1,Dome C (Luethi et al. (sub)) measured at University of Bern,922,506.55,21067.57,20725.1,-443.5,208.8,1.179096,,,,,,,,,,,,,,,,
922,694068,235.4,Dome C (Luethi et al. (sub)) measured at University of Bern,923,507.1,21120.63,20768.3,-443.7,208.8,1.165265,,,,,,,,,,,,,,,,
923,694300,234.4,Dome C (Luethi et al. (sub)) measured at University of Bern,924,507.65,21174.34,20811.5,-446.5,208.3,1.156818,,,,,,,,,,,,,,,,
924,694672,235.8,Dome C (Luethi et al. (sub)) measured at University of Bern,925,508.2,21228.45,20854.7,-438.8,209.6,1.235103,,,,,,,,,,,,,,,,
925,694941,236.9,Dome C (Luethi et al. (sub)) measured at University of Bern,926,508.75,21279.14,20895.1,-438.3,209.7,1.261364,,,,,,,,,,,,,,,,
926,695383,236.7,Dome C (Luethi et al. (sub)) measured at University of Bern,927,509.3,21328.79,20935.5,-441.2,209.2,1.221905,,,,,,,,,,,,,,,,
927,695618,237.6,Dome C (Luethi et al. (sub)) measured at University of Bern,928,509.85,21380.06,20975.9,-442.3,209.0,1.196593,,,,,,,,,,,,,,,,
928,696062,234.6,Dome C (Luethi et al. (sub)) measured at University of Bern,929,510.4,21432.43,21018.23333,-443.3,208.9,1.180176,,,,,,,,,,,,,,,,
929,696287,234.8,Dome C (Luethi et al. (sub)) measured at University of Bern,930,510.95,21485.53,21060.56667,-443.2,208.9,1.187872,,,,,,,,,,,,,,,,
930,696717,235.4,Dome C (Luethi et al. (sub)) measured at University of Bern,931,511.5,21538.3,21102.9,-439.5,209.5,1.232915,,,,,,,,,,,,,,,,
931,696963,232.9,Dome C (Luethi et al. (sub)) measured at University of Bern,932,512.05,21589.17,21144.03333,-441.5,209.2,1.213038,,,,,,,,,,,,,,,,
932,697331,232.4,Dome C (Luethi et al. (sub)) measured at University of Bern,933,512.6,21640.87,21185.16667,-441.8,209.1,1.20382,,,,,,,,,,,,,,,,
933,697660,232.2,Dome C (Luethi et al. (sub)) measured at University of Bern,934,513.15,21692.99,21226.3,-442.2,209.0,1.197273,,,,,,,,,,,,,,,,
934,698120,231.0,Dome C (Luethi et al. (sub)) measured at University of Bern,935,513.7,21745.4,21269.06667,-441.7,209.1,1.196963,,,,,,,,,,,,,,,,
935,698386,228.0,Dome C (Luethi et al. (sub)) measured at University of Bern,936,514.25,21797.84,21311.83333,-446.3,208.4,1.141346,,,,,,,,,,,,,,,,
936,698880,226.4,Dome C (Luethi et al. (sub)) measured at University of Bern,937,514.8,21852.85,21354.6,-440.9,209.3,1.203458,,,,,,,,,,,,,,,,
937,699102,227.7,Dome C (Luethi et al. (sub)) measured at University of Bern,938,515.35,21905.04,21396.23333,-442.5,209.0,1.202275,,,,,,,,,,,,,,,,
938,699633,227.6,Dome C (Luethi et al. (sub)) measured at University of Bern,939,515.9,21957.29,21437.86667,-437.8,209.8,1.263909,,,,,,,,,,,,,,,,
939,699909,226.0,Dome C (Luethi et al. (sub)) measured at University of Bern,940,516.45,22007.0,21479.5,-439.7,209.5,1.238911,,,,,,,,,,,,,,,,
940,700389,228.7,Dome C (Luethi et al. (sub)) measured at University of Bern,941,517.0,22057.73,21523.06667,-445.6,208.5,1.138228,,,,,,,,,,,,,,,,
941,700744,227.6,Dome C (Luethi et al. (sub)) measured at University of Bern,942,517.55,22112.96,21566.63333,-445.7,208.5,1.142434,,,,,,,,,,,,,,,,
942,701242,228.2,Dome C (Luethi et al. (sub)) measured at University of Bern,943,518.1,22168.0,21610.2,-440.6,209.3,1.2195,,,,,,,,,,,,,,,,
943,701606,228.8,Dome C (Luethi et al. (sub)) measured at University of Bern,944,518.65,22219.58,21651.0,-436.9,209.9,1.287082,,,,,,,,,,,,,,,,
944,702158,229.3,Dome C (Luethi et al. (sub)) measured at University of Bern,945,519.2,22268.46,21691.8,-432.8,210.6,1.34541,,,,,,,,,,,,,,,,
945,702381,230.3,Dome C (Luethi et al. (sub)) measured at University of Bern,946,519.75,22315.23,21732.6,-446.1,208.4,1.146867,,,,,,,,,,,,,,,,
946,702988,232.4,Dome C (Luethi et al. (sub)) measured at University of Bern,947,520.3,22370.11,21776.26667,-443.7,208.8,1.167115,,,,,,,,,,,,,,,,
947,703384,232.8,Dome C (Luethi et al. (sub)) measured at University of Bern,948,520.85,22424.06,21819.93333,-438.8,209.6,1.247411,,,,,,,,,,,,,,,,
948,703934,231.2,Dome C (Luethi et al. (sub)) measured at University of Bern,949,521.4,22474.54,21863.6,-443.3,208.9,1.176459,,,,,,,,,,,,,,,,
949,704211,231.2,Dome C (Luethi et al. (sub)) measured at University of Bern,950,521.95,22528.09,21908.96667,-446.2,208.4,1.126393,,,,,,,,,,,,,,,,
950,704973,233.9,Dome C (Luethi et al. (sub)) measured at University of Bern,951,522.5,22584.03,21954.33333,-442.9,208.9,1.181356,,,,,,,,,,,,,,,,
951,705410,228.5,Dome C (Luethi et al. (sub)) measured at University of Bern,952,523.05,22637.38,21999.7,-439.2,209.5,1.246525,,,,,,,,,,,,,,,,
952,706141,228.6,Dome C (Luethi et al. (sub)) measured at University of Bern,953,523.6,22687.95,22042.13333,-437.7,209.8,1.277948,,,,,,,,,,,,,,,,
953,706409,228.1,Dome C (Luethi et al. (sub)) measured at University of Bern,954,524.15,22737.29,22084.56667,-436.2,210.0,1.284772,,,,,,,,,,,,,,,,
954,709680,219.7,Dome C (Luethi et al. (sub)) measured at University of Bern,955,524.7,22786.38,22127.0,-442.0,209.1,1.215141,,,,,,,,,,,,,,,,
955,710237,220.2,Dome C (Luethi et al. (sub)) measured at University of Bern,956,525.25,22838.3,22172.16667,-440.3,209.4,1.213204,,,,,,,,,,,,,,,,
956,711104,218.9,Dome C (Luethi et al. (sub)) measured at University of Bern,957,525.8,22890.31,22217.33333,-443.1,208.9,1.18652,,,,,,,,,,,,,,,,
957,711421,218.7,Dome C (Luethi et al. (sub)) measured at University of Bern,958,526.35,22943.51,22262.5,-442.2,209.1,1.183707,,,,,,,,,,,,,,,,
958,712833,218.5,Dome C (Luethi et al. (sub)) measured at University of Bern,959,526.9,22996.85,22309.43333,-444.4,208.7,1.156063,,,,,,,,,,,,,,,,
959,713843,222.3,Dome C (Luethi et al. (sub)) measured at University of Bern,960,527.45,23051.48,22356.36667,-445.4,208.5,1.139913,,,,,,,,,,,,,,,,
960,714288,221.7,Dome C (Luethi et al. (sub)) measured at University of Bern,961,528.0,23106.9,22403.3,-443.5,208.8,1.171756,,,,,,,,,,,,,,,,
961,715180,217.7,Dome C (Luethi et al. (sub)) measured at University of Bern,962,528.55,23160.82,22449.1,-438.3,209.7,1.241381,,,,,,,,,,,,,,,,
962,715750,222.1,Dome C (Luethi et al. (sub)) measured at University of Bern,963,529.1,23211.74,22494.9,-445.8,208.5,1.142212,,,,,,,,,,,,,,,,
963,716704,208.1,Dome C (Luethi et al. (sub)) measured at University of Bern,964,529.65,23267.09,22540.7,-445.0,208.6,1.143873,,,,,,,,,,,,,,,,
964,717065,205.0,Dome C (Luethi et al. (sub)) measured at University of Bern,965,530.2,23322.37,22584.96667,-435.6,210.1,1.303235,,,,,,,,,,,,,,,,
965,718064,192.9,Dome C (Luethi et al. (sub)) measured at University of Bern,966,530.75,23370.9,22629.23333,-440.3,209.4,1.230395,,,,,,,,,,,,,,,,
966,718779,184.3,Dome C (Luethi et al. (sub)) measured at University of Bern,967,531.3,23422.32,22673.5,-442.0,209.1,1.207393,,,,,,,,,,,,,,,,
967,719794,187.8,Dome C (Luethi et al. (sub)) measured at University of Bern,968,531.85,23474.73,22717.96667,-437.9,209.8,1.252216,,,,,,,,,,,,,,,,
968,720337,195.2,Dome C (Luethi et al. (sub)) measured at University of Bern,969,532.4,23525.28,22762.43333,-440.8,209.3,1.211664,,,,,,,,,,,,,,,,
969,721318,206.3,Dome C (Luethi et al. (sub)) measured at University of Bern,970,532.95,23577.54,22806.9,-445.1,208.6,1.165596,,,,,,,,,,,,,,,,
970,722039,211.3,Dome C (Luethi et al. (sub)) measured at University of Bern,971,533.5,23631.87,22853.26667,-439.5,209.5,1.208896,,,,,,,,,,,,,,,,
971,723133,213.4,Dome C (Luethi et al. (sub)) measured at University of Bern,972,534.05,23684.28,22899.63333,-445.5,208.5,1.155722,,,,,,,,,,,,,,,,
972,723464,213.2,Dome C (Luethi et al. (sub)) measured at University of Bern,973,534.6,23739.11,22946.0,-441.7,209.1,1.188477,,,,,,,,,,,,,,,,
973,724445,210.3,Dome C (Luethi et al. (sub)) measured at University of Bern,974,535.15,23792.44,22992.7,-443.3,208.9,1.177816,,,,,,,,,,,,,,,,
974,725059,206.3,Dome C (Luethi et al. (sub)) measured at University of Bern,975,535.7,23846.27,23039.4,-441.9,209.1,1.191071,,,,,,,,,,,,,,,,
975,725937,206.6,Dome C (Luethi et al. (sub)) measured at University of Bern,976,536.25,23899.51,23086.1,-444.0,208.8,1.164466,,,,,,,,,,,,,,,,
976,726322,208.1,Dome C (Luethi et al. (sub)) measured at University of Bern,977,536.8,23953.99,23132.66667,-442.9,209.0,1.180413,,,,,,,,,,,,,,,,
977,727192,204.5,Dome C (Luethi et al. (sub)) measured at University of Bern,978,537.35,24007.74,23179.23333,-440.2,209.4,1.231654,,,,,,,,,,,,,,,,
978,727732,205.5,Dome C (Luethi et al. (sub)) measured at University of Bern,979,537.9,24059.27,23225.8,-436.1,210.1,1.292262,,,,,,,,,,,,,,,,
979,728568,205.1,Dome C (Luethi et al. (sub)) measured at University of Bern,980,538.45,24108.39,23269.56667,-438.6,209.7,1.278293,,,,,,,,,,,,,,,,
980,728921,205.4,Dome C (Luethi et al. (sub)) measured at University of Bern,981,539.0,24158.06,23313.33333,-434.9,210.3,1.294992,,,,,,,,,,,,,,,,
981,730299,204.0,Dome C (Luethi et al. (sub)) measured at University of Bern,982,539.55,24207.11,23357.1,-439.5,209.5,1.255578,,,,,,,,,,,,,,,,
982,730949,204.1,Dome C (Luethi et al. (sub)) measured at University of Bern,983,540.1,24257.7,23402.9,-440.7,209.3,1.235391,,,,,,,,,,,,,,,,
983,731329,204.9,Dome C (Luethi et al. (sub)) measured at University of Bern,984,540.65,24309.14,23448.7,-438.3,209.7,1.213383,,,,,,,,,,,,,,,,
984,732141,203.8,Dome C (Luethi et al. (sub)) measured at University of Bern,985,541.2,24361.53,23494.5,-447.2,208.2,1.16113,,,,,,,,,,,,,,,,
985,732548,205.9,Dome C (Luethi et al. (sub)) measured at University of Bern,986,541.75,24416.28,23542.9,-441.8,209.1,1.18783,,,,,,,,,,,,,,,,
986,733261,203.9,Dome C (Luethi et al. (sub)) measured at University of Bern,987,542.3,24469.82,23591.3,-439.3,209.5,1.226854,,,,,,,,,,,,,,,,
987,733543,204.4,Dome C (Luethi et al. (sub)) measured at University of Bern,988,542.85,24521.67,23639.7,-441.3,209.2,1.234016,,,,,,,,,,,,,,,,
988,734223,205.3,Dome C (Luethi et al. (sub)) measured at University of Bern,989,543.4,24573.24,23686.13333,-437.7,209.8,1.253536,,,,,,,,,,,,,,,,
989,734604,207.4,Dome C (Luethi et al. (sub)) measured at University of Bern,990,543.95,24624.01,23732.56667,-438.9,209.6,1.255425,,,,,,,,,,,,,,,,
990,735167,201.7,Dome C (Luethi et al. (sub)) measured at University of Bern,991,544.5,24674.71,23779.0,-439.9,209.5,1.252919,,,,,,,,,,,,,,,,
991,735459,201.3,Dome C (Luethi et al. (sub)) measured at University of Bern,992,545.05,24725.54,23825.7,-437.4,209.9,1.261002,,,,,,,,,,,,,,,,
992,736079,204.1,Dome C (Luethi et al. (sub)) measured at University of Bern,993,545.6,24776.05,23872.4,-439.3,209.6,1.246162,,,,,,,,,,,,,,,,
993,736460,209.7,Dome C (Luethi et al. (sub)) measured at University of Bern,994,546.15,24827.18,23919.1,-441.4,209.2,1.21623,,,,,,,,,,,,,,,,
994,737034,208.1,Dome C (Luethi et al. (sub)) measured at University of Bern,995,546.7,24879.57,23969.76667,-441.8,209.1,1.176394,,,,,,,,,,,,,,,,
995,737266,211.3,Dome C (Luethi et al. (sub)) measured at University of Bern,996,547.25,24933.76,24020.43333,-448.1,208.1,1.126504,,,,,,,,,,,,,,,,
996,737889,210.6,Dome C (Luethi et al. (sub)) measured at University of Bern,997,547.8,24990.36,24071.1,-445.4,208.6,1.135594,,,,,,,,,,,,,,,,
997,738272,206.5,Dome C (Luethi et al. (sub)) measured at University of Bern,998,548.35,25046.53,24123.03333,-443.4,208.9,1.167031,,,,,,,,,,,,,,,,
998,738844,200.3,Dome C (Luethi et al. (sub)) measured at University of Bern,999,548.9,25101.2,24174.96667,-442.8,209.0,1.156479,,,,,,,,,,,,,,,,
999,739137,197.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1000,549.45,25156.38,24226.9,-449.3,207.9,1.112718,,,,,,,,,,,,,,,,
1000,739842,185.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1001,550.0,25213.75,24279.9,-443.8,208.8,1.154137,,,,,,,,,,,,,,,,
1001,740277,178.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1002,550.55,25269.07,24332.9,-442.1,209.1,1.198992,,,,,,,,,,,,,,,,
1002,741021,178.6,Dome C (Luethi et al. (sub)) measured at University of Bern,1003,551.1,25322.35,24385.9,-440.0,209.4,1.231267,,,,,,,,,,,,,,,,
1003,741307,176.6,Dome C (Luethi et al. (sub)) measured at University of Bern,1004,551.65,25374.23,24436.56667,-439.7,209.5,1.225291,,,,,,,,,,,,,,,,
1004,742075,177.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1005,552.2,25426.39,24487.23333,-444.3,208.7,1.181828,,,,,,,,,,,,,,,,
1005,742558,182.3,Dome C (Luethi et al. (sub)) measured at University of Bern,1006,552.75,25480.47,24537.9,-441.7,209.2,1.185645,,,,,,,,,,,,,,,,
1006,743233,181.7,Dome C (Luethi et al. (sub)) measured at University of Bern,1007,553.3,25534.4,24591.93333,-446.2,208.4,1.138349,,,,,,,,,,,,,,,,
1007,743589,180.4,Dome C (Luethi et al. (sub)) measured at University of Bern,1008,553.85,25590.59,24645.96667,-446.4,208.4,1.133177,,,,,,,,,,,,,,,,
1008,744354,181.2,Dome C (Luethi et al. (sub)) measured at University of Bern,1009,554.4,25647.04,24700.0,-433.5,210.5,1.335816,,,,,,,,,,,,,,,,
1009,744843,182.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1010,554.95,25694.95,24750.4,-439.7,209.5,1.244817,,,,,,,,,,,,,,,,
1010,745836,180.2,Dome C (Luethi et al. (sub)) measured at University of Bern,1011,555.5,25746.37,24800.8,-445.2,208.6,1.155566,,,,,,,,,,,,,,,,
1011,746643,183.1,Dome C (Luethi et al. (sub)) measured at University of Bern,1012,556.05,25801.77,24851.2,-447.1,208.3,1.116147,,,,,,,,,,,,,,,,
1012,747110,180.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1013,556.6,25859.16,24907.7,-446.2,208.4,1.129063,,,,,,,,,,,,,,,,
1013,747759,180.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1014,557.15,25915.9,24964.2,-445.6,208.5,1.140183,,,,,,,,,,,,,,,,
1014,748101,180.4,Dome C (Luethi et al. (sub)) measured at University of Bern,1015,557.7,25972.1,25020.7,-445.2,208.6,1.151312,,,,,,,,,,,,,,,,
1015,748913,181.4,Dome C (Luethi et al. (sub)) measured at University of Bern,1016,558.25,26027.78,25076.06667,-443.1,208.9,1.174181,,,,,,,,,,,,,,,,
1016,749401,182.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1017,558.8,26082.39,25131.43333,-444.9,208.6,1.167301,,,,,,,,,,,,,,,,
1017,750194,184.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1018,559.35,26137.34,25186.8,-442.2,209.1,1.182087,,,,,,,,,,,,,,,,
1018,750476,184.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1019,559.9,26191.61,25242.5,-444.9,208.6,1.160768,,,,,,,,,,,,,,,,
1019,751301,186.2,Dome C (Luethi et al. (sub)) measured at University of Bern,1020,560.45,26246.9,25298.2,-445.6,208.5,1.147545,,,,,,,,,,,,,,,,
1020,751830,190.1,Dome C (Luethi et al. (sub)) measured at University of Bern,1021,561.0,26302.84,25353.9,-444.9,208.7,1.164209,,,,,,,,,,,,,,,,
1021,752605,188.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1022,561.55,26357.99,25408.93333,-442.0,209.1,1.194453,,,,,,,,,,,,,,,,
1022,752978,196.5,Dome C (Luethi et al. (sub)) measured at University of Bern,1023,562.1,26411.77,25463.96667,-442.0,209.1,1.184915,,,,,,,,,,,,,,,,
1023,753984,191.5,Dome C (Luethi et al. (sub)) measured at University of Bern,1024,562.65,26465.99,25519.0,-447.2,208.3,1.12994,,,,,,,,,,,,,,,,
1024,754394,195.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1025,563.2,26522.86,25578.1,-448.9,208.0,1.096556,,,,,,,,,,,,,,,,
1025,755241,200.5,Dome C (Luethi et al. (sub)) measured at University of Bern,1026,563.75,26581.49,25637.2,-447.9,208.2,1.110627,,,,,,,,,,,,,,,,
1026,755495,201.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1027,564.3,26639.38,25696.3,-443.2,208.9,1.174824,,,,,,,,,,,,,,,,
1027,756357,206.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1028,564.85,26694.14,25753.3,-445.2,208.6,1.156149,,,,,,,,,,,,,,,,
1028,756871,210.7,Dome C (Luethi et al. (sub)) measured at University of Bern,1029,565.4,26749.79,25810.3,-445.0,208.6,1.157505,,,,,,,,,,,,,,,,
1029,757561,215.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1030,565.95,26805.4,25867.3,-444.0,208.8,1.176201,,,,,,,,,,,,,,,,
1030,757962,219.2,Dome C (Luethi et al. (sub)) measured at University of Bern,1031,566.5,26860.13,25922.76667,-443.2,208.9,1.192187,,,,,,,,,,,,,,,,
1031,758259,215.3,Dome C (Luethi et al. (sub)) measured at University of Bern,1032,567.05,26914.15,25978.23333,-441.8,209.2,1.202723,,,,,,,,,,,,,,,,
1032,758475,217.6,Dome C (Luethi et al. (sub)) measured at University of Bern,1033,567.6,26967.71,26033.7,-447.2,208.3,1.133736,,,,,,,,,,,,,,,,
1033,758883,217.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1034,568.15,27024.55,26089.9,-446.2,208.4,1.146134,,,,,,,,,,,,,,,,
1034,759306,214.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1035,568.7,27080.78,26146.1,-443.2,208.9,1.159477,,,,,,,,,,,,,,,,
1035,760202,208.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1036,569.25,27136.39,26202.3,-448.9,208.0,1.151727,,,,,,,,,,,,,,,,
1036,760500,206.9,Dome C (Luethi et al. (sub)) measured at University of Bern,1037,569.8,27192.38,26257.03333,-439.6,209.5,1.200899,,,,,,,,,,,,,,,,
1037,761453,206.1,Dome C (Luethi et al. (sub)) measured at University of Bern,1038,570.35,27246.1,26311.76667,-443.7,208.9,1.187716,,,,,,,,,,,,,,,,
1038,762064,212.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1039,570.9,27300.43,26366.5,-447.3,208.3,1.167143,,,,,,,,,,,,,,,,
1039,762871,216.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1040,571.45,27355.73,26421.7,-439.9,209.5,1.201764,,,,,,,,,,,,,,,,
1040,763319,215.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1041,572.0,27409.45,26476.9,-445.2,208.6,1.179359,,,,,,,,,,,,,,,,
1041,763686,225.7,Dome C (Luethi et al. (sub)) measured at University of Bern,1042,572.55,27464.21,26532.1,-445.9,208.5,1.167036,,,,,,,,,,,,,,,,
1042,763934,221.4,Dome C (Luethi et al. (sub)) measured at University of Bern,1043,573.1,27519.57,26588.6,-441.1,209.3,1.196276,,,,,,,,,,,,,,,,
1043,764249,224.1,Dome C (Luethi et al. (sub)) measured at University of Bern,1044,573.65,27573.59,26645.1,-448.6,208.1,1.128392,,,,,,,,,,,,,,,,
1044,764833,222.6,Dome C (Luethi et al. (sub)) measured at University of Bern,1045,574.2,27630.88,26701.6,-445.9,208.5,1.149397,,,,,,,,,,,,,,,,
1045,765735,216.8,Dome C (Luethi et al. (sub)) measured at University of Bern,1046,574.75,27687.13,26757.06667,-440.2,209.4,1.248171,,,,,,,,,,,,,,,,
1046,766110,215.7,Dome C (Luethi et al. (sub)) measured at University of Bern,1047,575.3,27738.95,26812.53333,-445.8,208.5,1.159937,,,,,,,,,,,,,,,,
1047,767096,213.5,Dome C (Luethi et al. (sub)) measured at University of Bern,1048,575.85,27794.73,26868.0,-442.2,209.1,1.218183,,,,,,,,,,,,,,,,
1048,767737,217.7,Dome C (Luethi et al. (sub)) measured at University of Bern,1049,576.4,27847.86,26923.56667,-443.7,208.9,1.191036,,,,,,,,,,,,,,,,
1049,768655,222.4,Dome C (Luethi et al. (sub)) measured at University of Bern,1050,576.95,27902.21,26979.13333,-446.0,208.5,1.152587,,,,,,,,,,,,,,,,
1050,769050,221.4,Dome C (Luethi et al. (sub)) measured at University of Bern,1051,577.5,27958.39,27034.7,-447.4,208.3,1.133614,,,,,,,,,,,,,,,,
1051,769514,228.1,Dome C (Luethi et al. (sub)) measured at University of Bern,1052,578.05,28015.52,27090.93333,-446.9,208.3,1.161421,,,,,,,,,,,,,,,,
1052,769787,226.0,Dome C (Luethi et al. (sub)) measured at University of Bern,1053,578.6,28071.32,27147.16667,-440.5,209.4,1.218229,,,,,,,,,,,,,,,,
1053,770133,231.5,Dome C (Luethi et al. (sub)) measured at University of Bern,1054,579.15,28124.51,27203.4,-443.1,209.0,1.21435,,,,,,,,,,,,,,,,
